city,date,AQI,CO,NO2,O3,PM10,PM2.5,SO2
武汉,2024-11-28,55.22727272727273,0.0,39.72727272727273,40.86363636363637,59.90909090909091,22.045454545454547,8.5
武汉,2024-11-29,56.0,0.0,47.75,42.208333333333336,60.833333333333336,33.291666666666664,9.583333333333334
武汉,2024-11-30,57.833333333333336,0.2916666666666667,59.458333333333336,38.29166666666666,61.958333333333336,40.708333333333336,10.25
武汉,2024-12-01,69.375,0.7083333333333334,66.79166666666667,32.958333333333336,77.20833333333333,50.333333333333336,13.291666666666666
武汉,2024-12-02,86.0,0.6956521739130435,59.17391304347826,45.82608695652174,87.69565217391305,63.47826086956522,13.695652173913045
武汉,2024-12-03,122.5,0.2916666666666667,32.958333333333336,46.333333333333336,112.375,92.79166666666669,10.583333333333334
武汉,2024-12-04,82.0,0.0,28.916666666666668,26.0,67.375,60.54166666666666,7.916666666666667
武汉,2024-12-05,48.69565217391305,0.0,30.39130434782609,54.69565217391305,43.08695652173913,33.608695652173914,8.73913043478261
武汉,2024-12-06,47.5,0.0,39.40909090909091,54.86363636363637,44.81818181818182,32.5,9.909090909090908
武汉,2024-12-07,57.04166666666666,0.0,26.0,69.45833333333333,51.75,41.0,10.208333333333334
武汉,2024-12-08,64.125,0.0,21.041666666666668,62.083333333333336,53.29166666666666,47.208333333333336,9.5
武汉,2024-12-09,59.458333333333336,0.0,39.91666666666666,25.33333333333333,54.66666666666666,43.083333333333336,11.791666666666666
武汉,2024-12-10,80.75,0.0,39.41666666666666,17.583333333333332,65.79166666666667,59.458333333333336,9.125
武汉,2024-12-11,90.04166666666667,0.0,27.916666666666668,49.125,68.125,66.91666666666667,9.541666666666666
武汉,2024-12-12,104.3913043478261,0.0,41.47826086956522,41.08695652173913,86.47826086956522,78.43478260869566,10.869565217391305
武汉,2024-12-13,83.28571428571429,0.0,26.714285714285715,58.095238095238095,74.85714285714286,57.57142857142857,9.238095238095235
武汉,2024-12-14,53.833333333333336,0.0,27.041666666666668,54.79166666666666,57.375,24.5,9.125
武汉,2024-12-15,58.41666666666666,0.0,43.25,48.04166666666666,63.5,40.5,9.875
武汉,2024-12-16,67.375,0.2083333333333333,62.16666666666666,35.083333333333336,67.91666666666667,48.66666666666666,10.041666666666666
武汉,2024-12-17,95.875,0.75,72.25,27.666666666666668,93.79166666666669,71.625,14.041666666666666
武汉,2024-12-18,80.54545454545455,0.0,29.09090909090909,59.81818181818182,71.72727272727273,59.31818181818182,12.227272727272728
